customer_id,age,gender,marital_status,education,annual_income,annual_purchases,avg_purchase_amount,online_purchase_ratio,last_purchase_date,loyalty_score,return_rate,avg_visit_duration,monthly_visits,conversion_rate,ad_click_rate
CUST_23172,41,Male,Single,Bachelors,309,15,891,0.8,2025-01-21 15:23:19.628568,100,13.3,17,4,100.0,50.0
CUST_23173,18,Male,Married,Masters,597,14,1064,0.62,2025-01-24 15:23:19.628568,100,14.3,14,13,30.8,38.5
CUST_23174,33,Female,Married,Bachelors,668,17,1157,0.54,2025-01-28 15:23:19.628568,100,5.9,9,11,9.1,18.2
CUST_23175,28,Male,Married,High School,924,11,1408,0.73,2025-01-28 15:23:19.628568,100,36.4,25,10,10.0,20.0
CUST_23176,38,Male,Single,Bachelors,857,12,2080,0.65,2025-02-04 15:23:19.628568,100,16.7,13,8,37.5,37.5
CUST_23177,30,Female,Married,Bachelors,354,7,473,0.57,2025-01-26 15:23:19.628568,100,14.3,13,7,14.3,14.3
CUST_23178,31,Male,Married,High School,623,11,1956,0.79,2025-01-17 15:23:19.628568,100,0.0,17,6,16.7,33.3
CUST_23179,40,Male,Single,PhD,366,11,3085,0.27,2025-01-13 15:23:19.628568,100,9.1,14,9,0.0,22.2
CUST_23180,29,Female,Single,Masters,734,18,2234,0.46,2025-01-24 15:23:19.628568,100,0.0,21,8,0.0,37.5
CUST_23181,36,Male,Married,High School,917,11,2406,0.56,2025-01-26 15:23:19.628568,100,9.1,19,13,15.4,15.4
CUST_23182,18,Male,Married,Bachelors,533,10,1139,0.41,2025-01-23 15:23:19.628568,100,20.0,13,9,0.0,44.4
CUST_23183,25,Male,Single,Masters,553,10,2454,0.46,2025-01-18 15:23:19.628568,100,10.0,10,18,5.6,22.2
CUST_23184,42,Male,Married,High School,524,8,4474,0.66,2025-01-23 15:23:19.628568,100,12.5,12,9,44.4,22.2
CUST_23185,20,Male,Married,High School,418,7,1950,0.59,2025-01-20 15:23:19.628568,98,14.3,15,4,75.0,100.0
CUST_23186,49,Female,Single,Masters,391,12,1061,0.3,2025-01-16 15:23:19.628568,100,8.3,15,14,0.0,35.7
CUST_23187,46,Male,Single,Bachelors,888,18,1386,0.51,2025-01-20 15:23:19.628568,100,5.6,12,4,50.0,75.0
CUST_23188,31,Male,Married,Bachelors,483,6,1243,0.71,2025-01-16 15:23:19.628568,94,0.0,17,13,0.0,7.7
CUST_23189,70,Female,Married,Bachelors,584,10,2821,0.51,2025-01-14 15:23:19.628568,100,0.0,10,8,0.0,0.0
CUST_23190,49,Female,Single,Bachelors,737,7,1008,0.48,2025-01-21 15:23:19.628568,98,14.3,17,1,0.0,100.0
CUST_23191,23,Male,Married,PhD,609,13,1143,0.46,2025-01-25 15:23:19.628568,100,15.4,11,7,0.0,28.6
CUST_23192,43,Female,Married,Masters,387,13,3297,0.55,2025-01-29 15:23:19.628568,100,0.0,16,7,0.0,14.3
CUST_23193,35,Male,Married,High School,529,9,1023,0.52,2025-01-17 15:23:19.628568,100,11.1,9,8,25.0,12.5
CUST_23194,25,Male,Single,Bachelors,738,9,2112,0.61,2025-01-09 15:23:19.628568,96,11.1,12,8,12.5,100.0
CUST_23195,22,Female,Single,Bachelors,649,14,1137,0.33,2025-01-23 15:23:19.628568,100,14.3,11,5,0.0,100.0
CUST_23196,46,Male,Single,Masters,277,12,1604,0.39,2025-01-15 15:23:19.628568,100,0.0,11,14,0.0,14.3
CUST_23197,27,Female,Married,PhD,264,5,2855,0.65,2025-01-24 15:23:19.628568,96,20.0,25,0,100.0,100.0
CUST_23198,33,Male,Married,High School,380,10,5327,0.48,2025-01-25 15:23:19.628568,100,10.0,17,8,12.5,37.5
CUST_23199,23,Female,Married,High School,467,12,851,0.53,2025-01-30 15:23:19.628568,100,0.0,10,3,0.0,100.0
CUST_23200,26,Female,Married,High School,388,11,2789,0.44,2025-01-16 15:23:19.628568,100,9.1,24,8,25.0,50.0
CUST_23201,33,Male,Single,Bachelors,228,11,2126,0.61,2025-01-29 15:23:19.628568,100,0.0,12,7,57.1,28.6
CUST_23202,39,Female,Married,PhD,277,10,731,0.68,2025-01-22 15:23:19.628568,100,10.0,11,5,60.0,60.0
CUST_23203,18,Male,Married,Bachelors,452,17,4131,0.46,2025-01-25 15:23:19.628568,100,0.0,17,8,50.0,25.0
CUST_23204,35,Male,Married,Bachelors,1252,12,956,0.41,2025-02-01 15:23:19.628568,100,8.3,16,7,0.0,42.9
CUST_23205,26,Male,Single,Masters,1703,12,874,0.46,2025-01-31 15:23:19.628568,100,0.0,17,9,11.1,55.6
CUST_23206,51,Male,Married,PhD,745,12,1835,0.48,2025-01-29 15:23:19.628568,100,8.3,14,7,57.1,57.1
CUST_23207,70,Female,Married,PhD,501,12,2273,0.58,2025-01-22 15:23:19.628568,100,8.3,12,7,57.1,57.1
CUST_23208,30,Male,Single,Bachelors,555,11,596,0.76,2025-01-26 15:23:19.628568,100,0.0,10,12,16.7,0.0
CUST_23209,18,Female,Married,PhD,570,16,932,0.64,2025-01-24 15:23:19.628568,100,0.0,17,5,80.0,60.0
CUST_23210,36,Female,Married,Masters,627,17,2800,0.61,2025-01-15 15:23:19.628568,100,11.8,9,5,20.0,40.0
CUST_23211,32,Male,Single,Masters,510,16,1470,0.4,2025-01-25 15:23:19.628568,100,6.2,15,11,0.0,36.4
CUST_23212,58,Male,Married,High School,434,9,1499,0.49,2025-01-24 15:23:19.628568,100,0.0,15,8,50.0,50.0
CUST_23213,54,Male,Single,High School,1281,18,990,0.45,2025-01-19 15:23:19.628568,100,5.6,20,6,50.0,50.0
CUST_23214,45,Male,Married,Bachelors,294,8,1436,0.41,2025-01-13 15:23:19.628568,96,0.0,14,11,27.3,9.1
CUST_23215,27,Female,Married,Bachelors,864,16,2461,0.45,2025-01-14 15:23:19.628568,100,6.2,18,9,11.1,11.1
CUST_23216,43,Female,Married,High School,224,12,1068,0.61,2025-01-14 15:23:19.628568,100,0.0,14,9,11.1,33.3
CUST_23217,38,Female,Married,Masters,678,12,2236,0.33,2025-01-26 15:23:19.628568,100,25.0,11,10,20.0,20.0
CUST_23218,37,Male,Married,Masters,239,7,2265,0.57,2025-01-28 15:23:19.628568,100,0.0,17,10,30.0,10.0
CUST_23219,18,Male,Married,Masters,1391,16,1383,0.29,2025-01-16 15:23:19.628568,100,0.0,19,4,75.0,75.0
CUST_23220,47,Male,Married,Bachelors,375,21,851,0.45,2025-01-28 15:23:19.628568,100,9.5,14,12,8.3,33.3
CUST_23221,36,Female,Single,Bachelors,587,13,956,0.66,2025-01-28 15:23:19.628568,100,7.7,14,8,25.0,37.5
CUST_23222,33,Male,Married,Masters,875,7,3992,0.55,2025-01-20 15:23:19.628568,98,14.3,16,8,25.0,50.0
CUST_23223,27,Female,Single,Masters,317,12,2188,0.61,2025-01-24 15:23:19.628568,100,0.0,11,5,60.0,100.0
CUST_23224,25,Male,Single,High School,574,9,3382,0.75,2025-01-19 15:23:19.628568,100,0.0,14,14,14.3,14.3
CUST_23225,38,Female,Married,Bachelors,472,14,2156,0.65,2025-01-20 15:23:19.628568,100,0.0,14,13,7.7,30.8
CUST_23226,18,Male,Single,Masters,897,13,1451,0.33,2025-01-28 15:23:19.628568,100,7.7,15,7,14.3,42.9
CUST_23227,44,Male,Single,Bachelors,913,10,2394,0.78,2025-01-23 15:23:19.628568,100,10.0,12,6,50.0,0.0
CUST_23228,22,Female,Married,High School,650,15,251,0.33,2025-01-12 15:23:19.628568,100,0.0,17,7,14.3,28.6
CUST_23229,18,Female,Married,High School,279,16,1426,0.5,2025-01-25 15:23:19.628568,100,0.0,14,5,40.0,60.0
CUST_23230,56,Female,Married,High School,424,13,1176,0.67,2025-02-02 15:23:19.628568,100,0.0,17,14,0.0,28.6
CUST_23231,24,Female,Married,Bachelors,522,14,4091,0.47,2025-01-22 15:23:19.628568,100,21.4,12,4,50.0,50.0
CUST_23232,26,Female,Married,High School,1024,9,1838,0.63,2025-01-15 15:23:19.628568,99,0.0,12,10,20.0,40.0
CUST_23233,48,Female,Married,High School,272,12,663,0.66,2025-01-22 15:23:19.628568,100,16.7,15,8,37.5,25.0
CUST_23234,57,Female,Single,High School,477,9,3220,0.57,2025-01-29 15:23:19.628568,100,22.2,15,8,37.5,50.0
CUST_23235,18,Female,Married,Bachelors,1045,6,2401,0.56,2025-01-24 15:23:19.628568,98,0.0,16,11,18.2,9.1
CUST_23236,23,Female,Married,Bachelors,489,16,2400,0.53,2025-01-07 15:23:19.628568,100,6.2,12,16,31.2,12.5
CUST_23237,24,Female,Single,Masters,544,9,1905,0.54,2025-01-24 15:23:19.628568,100,11.1,14,6,33.3,50.0
CUST_23238,46,Female,Single,Bachelors,217,10,1034,0.68,2025-01-20 15:23:19.628568,100,20.0,7,8,37.5,62.5
CUST_23239,54,Male,Married,Masters,433,12,540,0.39,2025-01-20 15:23:19.628568,100,8.3,15,11,18.2,36.4
CUST_23240,22,Female,Married,High School,720,12,1479,0.19,2025-01-23 15:23:19.628568,100,0.0,14,11,27.3,54.5
CUST_23241,51,Female,Married,Bachelors,365,16,718,0.37,2025-01-20 15:23:19.628568,100,0.0,12,7,14.3,42.9
CUST_23242,26,Female,Married,Bachelors,227,17,1487,0.35,2025-01-31 15:23:19.628568,100,5.9,13,7,14.3,71.4
CUST_23243,39,Female,Single,High School,337,9,832,0.53,2025-01-20 15:23:19.628568,100,11.1,20,5,60.0,80.0
CUST_23244,19,Female,Married,PhD,1027,12,2273,0.54,2025-01-19 15:23:19.628568,100,8.3,13,4,0.0,100.0
CUST_23245,33,Male,Married,PhD,656,13,2468,0.68,2025-01-23 15:23:19.628568,100,7.7,15,7,14.3,57.1
CUST_23246,33,Male,Single,Bachelors,852,12,955,0.35,2025-01-26 15:23:19.628568,100,0.0,27,6,33.3,0.0
CUST_23247,31,Female,Single,High School,736,14,890,0.45,2025-01-21 15:23:19.628568,100,0.0,13,8,12.5,25.0
CUST_23248,39,Female,Single,High School,1895,14,1218,0.64,2025-01-26 15:23:19.628568,100,0.0,14,9,0.0,33.3
CUST_23249,22,Female,Single,Masters,908,15,1862,0.53,2025-01-30 15:23:19.628568,100,6.7,17,9,11.1,11.1
CUST_23250,24,Female,Married,High School,536,10,1841,0.7,2025-01-17 15:23:19.628568,100,30.0,21,6,66.7,33.3
CUST_23251,40,Male,Married,Bachelors,480,12,2414,0.46,2025-01-24 15:23:19.628568,100,8.3,16,6,33.3,50.0
CUST_23252,51,Female,Married,Bachelors,695,19,2551,0.39,2025-01-14 15:23:19.628568,100,0.0,10,7,57.1,85.7
CUST_23253,34,Male,Single,High School,1001,12,1729,0.65,2025-01-19 15:23:19.628568,100,16.7,17,8,37.5,25.0
CUST_23254,41,Male,Married,Masters,360,12,2087,0.72,2025-01-22 15:23:19.628568,100,16.7,11,9,11.1,44.4
CUST_23255,44,Male,Married,Bachelors,684,10,4087,0.85,2025-01-16 15:23:19.628568,100,10.0,19,6,16.7,33.3
CUST_23256,44,Male,Married,Masters,600,14,515,0.71,2025-01-25 15:23:19.628568,100,7.1,14,9,33.3,22.2
CUST_23257,23,Female,Single,High School,639,13,966,0.47,2025-01-20 15:23:19.628568,100,23.1,18,8,12.5,75.0
CUST_23258,25,Male,Single,Bachelors,468,14,1761,0.52,2025-01-28 15:23:19.628568,100,14.3,16,5,40.0,20.0
CUST_23259,26,Female,Married,Bachelors,726,11,524,0.44,2025-01-16 15:23:19.628568,100,9.1,11,7,14.3,57.1
CUST_23260,58,Male,Single,Bachelors,1050,9,5587,0.47,2025-01-29 15:23:19.628568,100,0.0,19,9,33.3,33.3
CUST_23261,41,Female,Married,PhD,654,13,1488,0.65,2025-01-24 15:23:19.628568,100,15.4,12,5,60.0,60.0
CUST_23262,40,Female,Single,Bachelors,223,17,3026,0.48,2025-01-14 15:23:19.628568,100,5.9,24,8,0.0,37.5
CUST_23263,39,Male,Single,Bachelors,341,4,3145,0.38,2025-01-26 15:23:19.628568,95,0.0,12,6,33.3,16.7
CUST_23264,19,Male,Single,High School,1292,16,1318,0.7,2025-01-22 15:23:19.628568,100,6.2,14,7,28.6,57.1
CUST_23265,58,Male,Married,Bachelors,300,15,2589,0.29,2025-01-29 15:23:19.628568,100,6.7,12,3,66.7,33.3
CUST_23266,40,Male,Married,Bachelors,291,16,1290,0.42,2025-01-23 15:23:19.628568,100,6.2,10,4,25.0,75.0
CUST_23267,43,Female,Single,Bachelors,407,13,3164,0.44,2025-01-22 15:23:19.628568,100,15.4,25,11,9.1,27.3
CUST_23268,18,Male,Single,PhD,372,12,1822,0.46,2025-01-27 15:23:19.628568,100,0.0,15,9,11.1,11.1
CUST_23269,44,Male,Married,Bachelors,549,16,5490,0.43,2025-01-22 15:23:19.628568,100,18.8,10,7,14.3,57.1
CUST_23270,30,Female,Single,High School,688,15,1138,0.72,2025-01-27 15:23:19.628568,100,6.7,7,12,16.7,8.3
CUST_23271,19,Female,Single,High School,671,13,731,0.38,2025-01-18 15:23:19.628568,100,7.7,13,5,100.0,80.0
CUST_23272,23,Female,Single,PhD,429,13,1083,0.21,2025-01-20 15:23:19.628568,100,7.7,15,5,20.0,0.0
CUST_23273,19,Female,Single,PhD,418,13,981,0.31,2025-01-23 15:23:19.628568,100,0.0,14,7,42.9,28.6
CUST_23274,19,Female,Married,Bachelors,464,20,1596,0.13,2025-02-02 15:23:19.628568,100,5.0,20,7,57.1,57.1
CUST_23275,35,Male,Married,Masters,1017,11,1610,0.51,2025-01-20 15:23:19.628568,100,0.0,12,9,11.1,33.3
CUST_23276,30,Male,Single,Bachelors,436,16,3063,0.43,2025-01-15 15:23:19.628568,100,0.0,17,5,80.0,20.0
CUST_23277,39,Male,Single,Masters,655,13,1506,0.6,2025-01-21 15:23:19.628568,100,0.0,12,10,20.0,30.0
CUST_23278,55,Female,Single,Bachelors,513,15,2314,0.34,2025-02-02 15:23:19.628568,100,6.7,14,6,83.3,33.3
CUST_23279,33,Male,Single,High School,416,15,1967,0.33,2025-01-29 15:23:19.628568,100,6.7,11,11,9.1,54.5
CUST_23280,18,Male,Married,High School,822,11,1574,0.7,2025-01-15 15:23:19.628568,100,0.0,15,11,27.3,27.3
CUST_23281,32,Male,Single,Masters,404,11,742,0.41,2025-01-26 15:23:19.628568,100,18.2,17,10,20.0,30.0
CUST_23282,49,Female,Single,Bachelors,614,13,2028,0.21,2025-01-24 15:23:19.628568,100,7.7,15,6,50.0,83.3
CUST_23283,33,Female,Married,PhD,753,9,1910,0.58,2025-01-24 15:23:19.628568,100,11.1,15,8,12.5,25.0
CUST_23284,53,Male,Married,Bachelors,678,14,1033,0.71,2025-01-22 15:23:19.628568,100,7.1,17,11,9.1,27.3
CUST_23285,40,Male,Married,PhD,642,13,3056,0.53,2025-01-28 15:23:19.628568,100,15.4,13,9,0.0,33.3
CUST_23286,18,Male,Married,Bachelors,561,18,1355,0.41,2025-01-22 15:23:19.628568,100,16.7,12,8,25.0,75.0
CUST_23287,36,Male,Single,Masters,578,14,2277,0.65,2025-01-07 15:23:19.628568,100,7.1,7,8,25.0,50.0
CUST_23288,38,Female,Single,High School,539,13,1183,0.57,2025-01-21 15:23:19.628568,100,7.7,17,7,28.6,0.0
CUST_23289,47,Female,Single,Bachelors,423,12,2792,0.54,2025-01-25 15:23:19.628568,100,0.0,15,12,33.3,8.3
CUST_23290,56,Female,Married,Bachelors,405,16,3774,0.43,2025-01-21 15:23:19.628568,100,6.2,13,7,42.9,57.1
CUST_23291,45,Female,Married,Bachelors,542,12,2516,0.65,2025-01-21 15:23:19.628568,100,16.7,13,7,14.3,57.1
CUST_23292,40,Female,Married,High School,593,12,1611,0.59,2025-01-25 15:23:19.628568,100,8.3,11,3,66.7,33.3
CUST_23293,43,Male,Single,Bachelors,621,11,4962,0.52,2025-01-17 15:23:19.628568,100,9.1,13,18,11.1,11.1
CUST_23294,32,Female,Married,Bachelors,732,15,430,0.38,2025-01-23 15:23:19.628568,100,0.0,15,6,16.7,16.7
CUST_23295,18,Female,Married,Bachelors,309,9,595,0.49,2025-01-27 15:23:19.628568,100,33.3,19,4,75.0,25.0
CUST_23296,35,Male,Married,High School,652,13,565,0.42,2025-01-21 15:23:19.628568,100,23.1,17,3,66.7,100.0
CUST_23297,39,Female,Married,Bachelors,639,8,1423,0.48,2025-01-24 15:23:19.628568,100,12.5,16,11,0.0,54.5
CUST_23298,20,Male,Single,Bachelors,643,10,1033,0.21,2025-01-17 15:23:19.628568,100,10.0,9,7,28.6,28.6
CUST_23299,50,Female,Married,Bachelors,675,10,2178,0.43,2025-01-25 15:23:19.628568,100,0.0,16,5,0.0,60.0
CUST_23300,47,Female,Single,Bachelors,376,13,383,0.34,2025-02-01 15:23:19.628568,100,7.7,14,6,50.0,50.0
CUST_23301,18,Female,Married,High School,607,11,3046,0.66,2025-01-27 15:23:19.628568,100,9.1,10,9,11.1,11.1
CUST_23302,51,Male,Married,Bachelors,613,10,2514,0.6,2025-01-25 15:23:19.628568,100,10.0,19,5,20.0,60.0
CUST_23303,31,Male,Married,Masters,234,10,4445,0.44,2025-01-25 15:23:19.628568,100,10.0,21,9,11.1,22.2
CUST_23304,25,Male,Single,Masters,1106,16,1331,0.7,2025-01-25 15:23:19.628568,100,12.5,13,8,25.0,50.0
CUST_23305,47,Female,Married,Bachelors,350,14,3943,0.52,2025-01-21 15:23:19.628568,100,0.0,16,7,14.3,0.0
CUST_23306,34,Male,Single,Bachelors,612,11,1217,0.8,2025-01-28 15:23:19.628568,100,27.3,10,5,20.0,20.0
CUST_23307,57,Male,Married,High School,190,10,538,0.56,2025-01-27 15:23:19.628568,100,0.0,7,8,12.5,37.5
CUST_23308,24,Female,Single,Bachelors,938,10,1439,0.63,2025-01-20 15:23:19.628568,100,10.0,16,13,30.8,23.1
CUST_23309,18,Female,Married,Bachelors,404,15,1363,0.76,2025-01-16 15:23:19.628568,100,0.0,18,10,40.0,40.0
CUST_23310,31,Female,Married,Bachelors,443,12,1776,0.73,2025-01-26 15:23:19.628568,100,8.3,18,8,50.0,25.0
CUST_23311,44,Female,Married,Bachelors,333,17,3250,0.53,2025-01-28 15:23:19.628568,100,5.9,17,8,25.0,25.0
CUST_23312,23,Male,Single,PhD,426,13,1578,0.54,2025-01-19 15:23:19.628568,100,0.0,18,11,27.3,0.0
CUST_23313,19,Male,Single,High School,581,11,922,0.35,2025-01-25 15:23:19.628568,100,27.3,12,5,40.0,40.0
CUST_23314,37,Male,Single,PhD,1188,14,1314,0.18,2025-01-23 15:23:19.628568,100,0.0,18,7,14.3,71.4
CUST_23315,18,Female,Married,Bachelors,846,16,1545,0.4,2025-01-19 15:23:19.628568,100,12.5,15,11,0.0,9.1
CUST_23316,38,Female,Married,Masters,833,16,4377,0.33,2025-01-15 15:23:19.628568,100,6.2,8,7,42.9,28.6
CUST_23317,30,Female,Single,PhD,300,10,3193,0.55,2025-01-25 15:23:19.628568,100,10.0,13,8,12.5,12.5
CUST_23318,40,Male,Single,PhD,611,11,2854,0.51,2025-01-21 15:23:19.628568,100,0.0,17,10,50.0,30.0
CUST_23319,18,Male,Single,Bachelors,441,10,1799,0.19,2025-01-13 15:23:19.628568,100,0.0,8,11,18.2,36.4
CUST_23320,50,Male,Married,Bachelors,314,13,4072,0.48,2025-01-20 15:23:19.628568,100,0.0,13,5,40.0,60.0
CUST_23321,32,Male,Married,Bachelors,396,8,1518,0.64,2025-01-22 15:23:19.628568,100,12.5,7,9,0.0,100.0
CUST_23322,44,Female,Single,Bachelors,551,10,1080,0.46,2025-01-26 15:23:19.628568,100,20.0,12,5,20.0,60.0
CUST_23323,46,Female,Married,High School,452,9,2761,0.46,2025-01-24 15:23:19.628568,100,11.1,12,6,33.3,50.0
CUST_23324,21,Female,Married,PhD,637,14,2227,0.44,2025-01-20 15:23:19.628568,100,14.3,13,6,0.0,16.7
CUST_23325,45,Male,Married,Masters,292,13,1482,0.25,2025-01-15 15:23:19.628568,100,30.8,15,6,0.0,100.0
CUST_23326,18,Male,Single,High School,1798,18,1508,0.72,2025-01-25 15:23:19.628568,100,16.7,16,6,33.3,50.0
CUST_23327,18,Male,Married,PhD,609,16,1884,0.46,2025-01-26 15:23:19.628568,100,18.8,16,8,25.0,37.5
CUST_23328,58,Male,Married,PhD,429,8,824,0.48,2025-01-20 15:23:19.628568,100,12.5,15,10,40.0,40.0
CUST_23329,48,Female,Single,Bachelors,464,14,3820,0.62,2025-01-20 15:23:19.628568,100,7.1,10,9,11.1,77.8
CUST_23330,59,Female,Married,Masters,265,14,961,0.74,2025-01-29 15:23:19.628568,100,0.0,11,10,30.0,50.0
CUST_23331,30,Male,Single,High School,253,6,937,0.49,2025-01-12 15:23:19.628568,92,16.7,13,5,20.0,40.0
CUST_23332,36,Male,Single,High School,496,12,2163,0.3,2025-01-20 15:23:19.628568,100,16.7,18,4,25.0,100.0
CUST_23333,41,Male,Married,Masters,607,11,1898,0.72,2025-01-26 15:23:19.628568,100,0.0,20,5,40.0,100.0
CUST_23334,34,Female,Married,Bachelors,286,7,858,0.54,2025-01-18 15:23:19.628568,97,0.0,23,6,16.7,16.7
CUST_23335,26,Male,Single,High School,348,5,1905,0.5,2025-01-25 15:23:19.628568,96,60.0,19,4,100.0,100.0
CUST_23336,24,Male,Single,Masters,580,9,1375,0.4,2025-01-14 15:23:19.628568,99,11.1,15,6,50.0,66.7
CUST_23337,37,Male,Married,Bachelors,321,10,590,0.59,2025-01-29 15:23:19.628568,100,20.0,14,8,50.0,25.0
CUST_23338,22,Male,Single,High School,856,15,2561,0.54,2025-01-26 15:23:19.628568,100,6.7,20,14,7.1,28.6
CUST_23339,21,Female,Single,Bachelors,634,8,1085,0.52,2025-01-18 15:23:19.628568,99,0.0,17,10,20.0,10.0
CUST_23340,39,Female,Single,Bachelors,437,14,1726,0.39,2025-01-21 15:23:19.628568,100,0.0,10,10,20.0,30.0
CUST_23341,33,Female,Married,Masters,587,12,1049,0.63,2025-01-25 15:23:19.628568,100,8.3,12,15,26.7,20.0
CUST_23342,46,Female,Married,Bachelors,357,14,1291,0.46,2025-01-26 15:23:19.628568,100,7.1,19,11,9.1,36.4
CUST_23343,29,Female,Single,Bachelors,359,11,1568,0.52,2025-01-18 15:23:19.628568,100,0.0,13,3,33.3,33.3
CUST_23344,28,Male,Single,Bachelors,1133,11,388,0.5,2025-01-19 15:23:19.628568,100,18.2,14,5,60.0,60.0
CUST_23345,40,Male,Married,High School,1256,13,3893,0.42,2025-01-17 15:23:19.628568,100,7.7,16,9,22.2,55.6
CUST_23346,25,Male,Married,High School,439,7,2042,0.39,2025-01-24 15:23:19.628568,100,28.6,10,12,0.0,16.7
CUST_23347,27,Male,Married,Bachelors,549,10,1907,0.12,2025-01-15 15:23:19.628568,100,20.0,18,10,20.0,30.0
CUST_23348,27,Male,Single,Bachelors,441,9,2756,0.35,2025-01-29 15:23:19.628568,100,0.0,23,9,22.2,66.7
CUST_23349,32,Male,Single,High School,960,12,2491,0.29,2025-01-07 15:23:19.628568,100,8.3,9,5,60.0,40.0
CUST_23350,56,Female,Single,High School,1444,9,3273,0.46,2025-02-02 15:23:19.628568,100,0.0,18,9,55.6,22.2
CUST_23351,18,Male,Single,High School,406,13,1520,0.68,2025-01-15 15:23:19.628568,100,23.1,9,3,0.0,100.0
CUST_23352,50,Male,Single,Bachelors,293,15,1195,0.38,2025-01-22 15:23:19.628568,100,6.7,10,10,10.0,30.0
CUST_23353,43,Female,Married,Masters,859,11,1053,0.68,2025-01-30 15:23:19.628568,100,27.3,13,4,50.0,75.0
CUST_23354,53,Female,Single,Bachelors,777,17,424,0.5,2025-01-25 15:23:19.628568,100,5.9,19,10,10.0,40.0
CUST_23355,72,Female,Married,Bachelors,1036,23,1588,0.63,2025-01-29 15:23:19.628568,100,4.3,13,7,57.1,71.4
CUST_23356,52,Male,Married,PhD,608,12,1566,0.46,2025-01-17 15:23:19.628568,100,0.0,13,10,20.0,20.0
CUST_23357,46,Male,Married,Bachelors,194,14,1209,0.4,2025-01-21 15:23:19.628568,100,7.1,18,12,8.3,41.7
CUST_23358,19,Female,Single,Masters,301,12,2814,0.57,2025-01-25 15:23:19.628568,100,0.0,14,14,14.3,21.4
CUST_23359,20,Female,Single,Bachelors,1358,12,827,0.27,2025-01-20 15:23:19.628568,100,8.3,13,7,42.9,42.9
CUST_23360,39,Female,Single,Bachelors,530,22,929,0.33,2025-01-22 15:23:19.628568,100,4.5,16,8,62.5,25.0
CUST_23361,18,Female,Married,Masters,353,9,1584,0.26,2025-01-05 15:23:19.628568,94,11.1,12,10,0.0,10.0
CUST_23362,42,Male,Single,Masters,210,12,2926,0.36,2025-01-17 15:23:19.628568,100,8.3,10,6,0.0,66.7
CUST_23363,18,Female,Married,High School,694,12,1778,0.63,2025-01-28 15:23:19.628568,100,0.0,13,4,50.0,75.0
CUST_23364,48,Female,Married,High School,564,10,1696,0.15,2025-01-29 15:23:19.628568,100,0.0,11,5,60.0,20.0
CUST_23365,31,Male,Married,Bachelors,294,12,1541,0.43,2025-02-01 15:23:19.628568,100,8.3,22,12,58.3,33.3
CUST_23366,36,Male,Married,High School,342,18,1733,0.32,2025-01-23 15:23:19.628568,100,0.0,11,5,0.0,60.0
CUST_23367,26,Female,Single,Bachelors,366,5,1187,0.61,2025-01-26 15:23:19.628568,97,20.0,18,8,12.5,37.5
CUST_23368,18,Male,Single,Masters,684,17,1469,0.48,2025-01-27 15:23:19.628568,100,0.0,16,8,0.0,37.5
CUST_23369,49,Male,Married,High School,1274,12,894,0.38,2025-01-28 15:23:19.628568,100,0.0,11,11,18.2,18.2
CUST_23370,51,Female,Single,Bachelors,458,12,1242,0.56,2025-01-21 15:23:19.628568,100,0.0,11,6,33.3,16.7
CUST_23371,30,Female,Married,Masters,1236,19,1902,0.32,2025-01-16 15:23:19.628568,100,5.3,10,6,16.7,50.0
CUST_23372,42,Male,Married,Masters,542,16,1663,0.86,2025-01-25 15:23:19.628568,100,12.5,19,9,22.2,11.1
CUST_23373,30,Female,Married,High School,362,10,1197,0.27,2025-01-25 15:23:19.628568,100,10.0,11,6,0.0,83.3
CUST_23374,38,Female,Married,Bachelors,1090,13,2024,0.39,2025-01-16 15:23:19.628568,100,7.7,12,7,14.3,14.3
CUST_23375,44,Male,Married,PhD,692,8,1611,0.62,2025-01-14 15:23:19.628568,97,37.5,13,6,33.3,33.3
CUST_23376,41,Male,Married,Bachelors,1069,14,1232,0.65,2025-01-27 15:23:19.628568,100,0.0,15,9,22.2,55.6
CUST_23377,51,Male,Married,Bachelors,659,10,2159,0.44,2025-01-15 15:23:19.628568,100,10.0,20,9,33.3,33.3
CUST_23378,41,Male,Single,Bachelors,1836,18,1433,0.63,2025-01-25 15:23:19.628568,100,0.0,13,10,30.0,70.0
CUST_23379,35,Male,Married,Bachelors,626,11,3162,0.56,2025-01-21 15:23:19.628568,100,0.0,15,8,37.5,62.5
CUST_23380,25,Female,Married,Bachelors,706,15,427,0.52,2025-01-20 15:23:19.628568,100,0.0,17,9,0.0,11.1
CUST_23381,29,Male,Married,Masters,380,7,1871,0.66,2025-01-21 15:23:19.628568,98,0.0,17,8,25.0,37.5
CUST_23382,44,Female,Single,High School,880,10,1162,0.35,2025-01-26 15:23:19.628568,100,10.0,14,9,44.4,0.0
CUST_23383,18,Female,Single,Bachelors,510,9,1733,0.64,2025-01-29 15:23:19.628568,100,11.1,16,14,7.1,21.4
CUST_23384,48,Female,Married,Bachelors,775,12,2368,0.49,2025-01-31 15:23:19.628568,100,0.0,14,6,100.0,66.7
CUST_23385,31,Female,Married,Bachelors,1124,20,2442,0.75,2025-01-18 15:23:19.628568,100,0.0,6,11,27.3,54.5
CUST_23386,25,Female,Married,Masters,563,19,3412,0.53,2025-01-25 15:23:19.628568,100,0.0,13,8,62.5,12.5
